source_file,sheet,fund_code,fund_desc,resp1_code,resp1_desc,resp2_code,resp2_desc,item_group_code,item_group_desc,item_code,item_desc,order_no,order_seq,gl_account,vendor,unpaid_grvs,post_dated_payments,commitments_balance,report_date
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085398,004,6820111001,EDEN SKYE 14 (CEDED P,0.0,0.0,650684.39,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085338,001,6820111001,EXOCONTECH TRADING,0.0,0.0,8050.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085338,002,6820111001,EXOCONTECH TRADING,0.0,0.0,3450.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085076,001,6820111001,SASTROFLO,0.0,0.0,73559.29,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085076,002,6820111001,SASTROFLO,0.0,0.0,586023.9,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085245,001,6820111001,STATE INFORMATION TEC,0.0,0.0,273961120.07,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085246,001,6820111001,STATE INFORMATION TEC,0.0,0.0,64612051.64,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085247,001,6820111001,STATE INFORMATION TEC,0.0,0.0,27742838.88,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,SITA DATA LINES,OR-085297,001,6820111001,STATE INFORMATION TEC,0.0,0.0,11839356.36,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT INFRASTRUCTURE,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085226,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,84000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL ICT,R004,ICT APPLICATION & SYSTEMS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085225,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,41000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085281,001,6820111001,CIRCLE SEVEN TRADING,0.0,0.0,16100.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL SERVICES - SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085237,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,3495.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL LEGAL SERVICES,R004,LEGAL COMPLIANCE SERVICES,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085273,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,15000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL LEGAL SERVICES,R004,LEGISLATION,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085259,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,20000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL LEGAL SERVICES,R004,LITIGATION,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085260,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,30000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL INTERGRITY MANAGEMENT,R004,PROVINCIAL INTERGRITY UNITY (SM),I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085307,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,6810.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL INTERGRITY MANAGEMENT,R004,ANTI-CORRUPTION AND ETHICS MANAG,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085306,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,21000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL INTERGRITY MANAGEMENT,R004,FORENSIC MANAGEMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085303,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,8000.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL INTERGRITY MANAGEMENT,R004,PROVINCIAL SECURITY SERVICES,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085305,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,5430.0,2026-06-29
COM29.06.26.xlsx,PROG-4,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL INTERGRITY MANAGEMENT,R004,PROVINCIAL VETTING SERVICES,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085304,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,17000.0,2026-06-29
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,PREMIER SUPPORT STAFF,R004,PREMIER SUPPORT STAFF,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,4240.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,PREMIER SUPPORT STAFF,R004,PREMIER SUPPORT STAFF,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,49436.26,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,PREMIER SUPPORT STAFF,R004,PREMIER SUPPORT STAFF,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,143309.05,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,OFFICE OF THE DIRECTOR GENERAL,R004,OFFICE OF THE DIRECTOR GENERAL,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,164400.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,OFFICE OF THE DIRECTOR GENERAL,R004,OFFICE OF THE DIRECTOR GENERAL,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,13010.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,OFFICE OF THE DIRECTOR GENERAL,R004,OFFICE OF THE DIRECTOR GENERAL,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,19028.24,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,OFFICE OF THE DIRECTOR GENERAL,R004,INTERNAL AUDIT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,118200.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,OFFICE OF THE DIRECTOR GENERAL,R004,INTERNAL AUDIT,I003,GOODS AND SERVICES,I005,"O/P:PROF BODIES,MEMB&SUBSCF",,,,THE INSTITUTE OF INTE,0.0,0.0,26645.5,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,FINANCIAL ACCOUNTING,I003,GOODS AND SERVICES,I006,AUDIT FEES:EXT PREVIOUS YEAR,,,,AUDITOR GENERAL,0.0,0.0,2814380.76,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,FINANCIAL ACCOUNTING,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,46855.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,FINANCIAL ACCOUNTING,I003,GOODS AND SERVICES,I005,VENUES AND FACILITIES,,,,HARVEY WORLD TRAVEL E,0.0,0.0,58636.22,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I005,TRAVEL AGENCY FEES,,,,HARVEY WORLD TRAVEL E,0.0,0.0,503759.28,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I006,EQP<R5000:KITCHEN APPLIANCES,,,,UNITED FAMILY TRADING,0.0,0.0,4200.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I005,"COM:AIRTIME, SMS & DATA",,,,MTN PTY LTD,0.0,0.0,2954409.18,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I006,"F/SER:FUEL,OIL & GREASE",,,,GFMS,0.0,0.0,1930428.92,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I005,CONS SP&OS:GOVERNMENT PRINTI,,,,GOVERNMENT PRINTING W,0.0,0.0,79580.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,129326.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,FINANCIAL MANAGEMENT,R004,SUPPLY CHAIN MANAGEMENT,I003,MACHINERY AND EQUIPMENT,I005,FINANCE LEASES TRANSPORT EQP,,,,GFMS,0.0,0.0,2322854.07,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,CORPORATE MANAGEMENT - SUPP (GM),I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,120810.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,CORPORATE MANAGEMENT - SUPP (GM),I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,14330.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,ORGANISATION DEV & CHANGE MAN P1,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,8475.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,STRATEGY AND PLANNING,I003,GOODS AND SERVICES,I005,"O/P:SUBSCRIPT,PRINT&PUBLICS",,,,NDABASE PRINTING SOLU,0.0,0.0,45567.37,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I004,BURSARIES(EMPLOYEES),,,,UNISA,0.0,0.0,117308.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I005,CNS:BUS&ADV SER:OCCU SAFE&HE,,,,ALEXANDER FORBES FINA,0.0,0.0,20824.7,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I005,CONTRCTRS:EMPLOYEE WELLNESS,,,,LIFE HEALTH SOLUTIONS,0.0,0.0,272302.25,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I005,CONTRCTRS:SPORTS AND RECREAT,,,,JONGINENGE ECO ADVENT,0.0,0.0,25300.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I005,CONTRCTRS:SPORTS AND RECREAT,,,,NODIDA INVESTMENT,0.0,0.0,16600.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,HUMAN RESOURCE MANAGEMENT,I003,GOODS AND SERVICES,I005,TRAIN & DEV:EMPLOYEES,,,,LEADERSHIP ACADEMY FO,0.0,0.0,58196.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,DEPARTMENTAL ICT SUPPORT,I003,GOODS AND SERVICES,I005,COM:TEL/FAX/TELEGRAPH & TELE,,,,MTN PTY LTD,0.0,0.0,500724.2,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,DEPARTMENTAL ICT SUPPORT,I003,GOODS AND SERVICES,I005,OPERATING LEASE:OTHER MACH&E,,,,ECODIGITAL TECH GROUP,0.0,0.0,7260.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,DEPARTMENTAL ICT SUPPORT,I003,GOODS AND SERVICES,I005,OPERATING LEASE:OTHER MACH&E,,,,KONICA MINOLTA SA ADO,0.0,0.0,1175798.08,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,DEPARTMENTAL ICT SUPPORT,I003,GOODS AND SERVICES,I005,OPERATING LEASE:OTHER MACH&E,,,,XEROX EASTERN CAPE,0.0,0.0,92634.48,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,DEPARTMENTAL ICT SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,30000.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,"FACILITIES, SEC, REC & CORP COMM",I003,GOODS AND SERVICES,I005,CONTRCTRS:MNT&REP OTH MACH&E,,,,FOBITECH,0.0,0.0,120000.0,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,"FACILITIES, SEC, REC & CORP COMM",I003,GOODS AND SERVICES,I005,P/P:CLEANING SERVICES,,,,EXOCONTECH TRADING,0.0,0.0,530071.14,2026-07-06
COM06.07.26.xlsx,PROG 1,F002,DEPARTMENTAL APPROPRIATION,R003,CORPORATE MANAGEMENT,R004,"FACILITIES, SEC, REC & CORP COMM",I003,GOODS AND SERVICES,I005,O/P:COURIER & DELIVERY SERVS,,,,MTE XPRESS,0.0,0.0,18488.83,2026-07-06
COM06.07.26.xlsx,PROG 2,,,,"PLAN, PERF MON AND EVALUATION",R004,"PLAN, PERF MON AND EVALUAT (DDG'",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,104920.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,,"PLAN, PERF MON AND EVALUATION",R004,"PLAN, PERF MON AND EVALUAT (DDG'",I003,GOODS AND SERVICES,I005,VENUES AND FACILITIES,,,,HARVEY WORLD TRAVEL E,0.0,0.0,24218.9,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,STRATEGY & PLANNING,R004,STRATEGY & PLANNING AND SUPPORT,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,32085.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,STRATEGY & PLANNING,R004,POLICY DEVELOPMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,80000.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,140600.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,2500.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,STRATEGY & PLANNING,R004,"INTERGRA PLAN, SPAT PLAN & GCIS",I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,17533.24,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,133633.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,10863.51,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,16830.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,151800.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,12610.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,19582.24,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,147481.39,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,24270.0,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,41061.54,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,INFRASTRUCTURE & BUDGET SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,156144.55,2026-07-06
COM06.07.26.xlsx,PROG 2,,,R003,POLICY COORD AND ADVISORY SERV,R004,INFRASTRUCTURE & BUDGET SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,8400.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,,EXEC SUPPORT & STAKEHOLDER MANAG,R004,EXEC SUP & STAKEHOLD MANAG (DDG,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,19130.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,,EXEC SUPPORT & STAKEHOLDER MANAG,R004,EXEC SUP & STAKEHOLD MANAG (DDG,I003,GOODS AND SERVICES,I005,VENUES AND FACILITIES,,,,HARVEY WORLD TRAVEL E,0.0,0.0,5132.88,2026-07-06
COM06.07.26.xlsx,PROG 3,,,,EXEC SUPPORT & STAKEHOLDER MANAG,R004,TRADITIONAL LEADERSHIP&ADMIN SUP,I003,GOODS AND SERVICES,I005,CONS SP&OS:GOVERNMENT PRINTI,,,,GOVERNMENT PRINTING W,0.0,0.0,6052.63,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,"CLUSTER, INTERN REL & IGR - SUPP",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,143585.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,"CLUSTER, INTERN REL & IGR - SUPP",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,6980.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERGOVERMENTAL RELATION MANAG,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVI,,,,HARVEY WORLD TRAVEL E,0.0,0.0,22920.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERGOVERMENTAL RELATION MANAG,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,17466.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,49000.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,9797.12,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,STAKEHOLDER MANAGEMENT,I003,GOODS AND SERVICES,I005,CONS SUPP:GIFTS AND AWARDS,,,,ICEBOLETHU GROUP,0.0,0.0,45000.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,STAKEHOLDER MANAGEMENT,I003,GOODS AND SERVICES,I005,CONS SUPP:GIFTS AND AWARDS,,,,TWO MOUNTAIN BURIAL S,0.0,0.0,45000.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,STAKEHOLDER MANAGEMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,42752.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,EXECUTIVE CABINET,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,,,,HARVEY WORLD TRAVEL E,0.0,0.0,83505.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,PROVINCIAL COMMUNICATIONS,R004,PROVINCIAL COMMUNICATIONS - SUPP,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,,,,HARVEY WORLD TRAVEL E,0.0,0.0,5460.0,2026-07-06
COM06.07.26.xlsx,PROG 3,,,R003,PROVINCIAL COMMUNICATIONS,R004,PROVINCIAL COMMUNICATIONS - SUPP,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,,,,HARVEY WORLD TRAVEL E,0.0,0.0,9224.12,2026-07-06
